evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
72 200.0259222794 24.6151046433 0.208333 2.625000 1.041667 -0.041667 -1.375000 4.291667 -1.625000 -0.791667 4.291667 0.291667 -3.541667 -3.791667 0.875000 0.458333 -1.541667 -4.291667 -0.875000 -3.958333 2.875000 4.041667 -4.708333 4.708333 -4.375000 0.125000 -0.041667 -4.625000 0.791667 -2.791667 2.791667 3.958333 -0.708333 -3.791667 3.625000 -4.458333 -3.541667 2.375000 2.041667 -2.458333 4.208333 3.625000
73 84.9237349828 24.6151046433 0.291667 -3.625000 -0.041667 1.375000 0.625000 2.708333 3.541667 1.791667 -2.125000 -2.208333 1.458333 0.125000 0.958333 -2.041667 -2.458333 -4.041667 3.708333 -0.958333 0.125000 1.791667 -0.375000 4.875000 0.625000 -1.958333 -3.458333 3.708333 0.958333 1.208333 4.208333 -0.791667 -0.041667 -4.375000 -2.708333 -2.208333 -2.791667 1.208333 1.291667 2.208333 4.875000 2.708333
74 52.9479852462 24.6151046433 3.375000 2.208333 4.958333 -1.041667 1.791667 -2.458333 -2.458333 -0.541667 -4.958333 -0.291667 2.958333 4.125000 -1.375000 -0.958333 -2.375000 2.708333 1.208333 -0.791667 -3.875000 -4.375000 -4.875000 -4.541667 4.291667 2.291667 2.708333 -1.208333 -4.375000 -4.458333 -4.041667 0.625000 0.958333 -0.375000 2.708333 -0.041667 -1.541667 2.458333 -2.708333 4.625000 -4.708333 -4.958333
75 30.0184242437 24.6151046433 -0.291667 0.291667 4.375000 -3.625000 0.458333 3.791667 -2.625000 0.291667 -3.375000 -0.208333 -1.958333 -0.375000 -2.291667 -0.708333 -2.291667 -2.625000 3.541667 -3.875000 -1.708333 -0.541667 -3.875000 2.291667 1.125000 -2.375000 -4.291667 1.791667 0.291667 -4.791667 0.208333 0.458333 -0.375000 -1.291667 -1.041667 -1.208333 1.125000 0.458333 3.708333 0.875000 0.875000 4.625000
76 43.2791843966 24.6151046433 2.875000 -1.375000 -3.458333 -3.291667 4.375000 3.041667 -0.708333 -3.291667 -1.291667 -1.041667 -1.791667 -2.458333 4.125000 1.291667 -0.041667 2.041667 -1.208333 0.291667 -1.375000 4.375000 -1.458333 2.625000 0.375000 -0.458333 4.541667 -3.541667 3.458333 -2.958333 2.541667 1.458333 0.125000 4.208333 1.458333 0.875000 1.208333 0.958333 3.958333 3.791667 2.625000 -4.208333
77 179.8691120478 24.6151046433 -0.958333 1.625000 -3.291667 -4.125000 0.125000 2.791667 0.208333 3.291667 -1.791667 1.958333 4.458333 2.541667 -0.541667 -2.625000 -1.875000 3.958333 0.208333 4.041667 4.708333 -2.125000 0.875000 -4.708333 -4.125000 -3.708333 -4.791667 -4.458333 -4.458333 2.958333 1.875000 -4.708333 2.291667 -4.125000 4.791667 -2.708333 -4.125000 -3.791667 3.875000 3.625000 -1.791667 3.041667
78 91.1600973951 24.6151046433 -1.875000 -0.458333 -3.125000 4.875000 -0.708333 1.291667 2.375000 3.458333 4.125000 0.541667 -2.875000 0.458333 0.708333 -2.875000 -3.708333 -4.625000 -2.541667 -3.375000 -3.041667 -3.125000 4.208333 4.625000 -2.458333 -4.875000 2.625000 3.625000 -0.375000 -0.125000 -2.541667 1.791667 -1.708333 -2.291667 -0.875000 4.208333 4.125000 0.541667 -3.541667 -4.708333 3.291667 -2.541667
79 43.8805827975 24.6151046433 -4.541667 -2.375000 0.541667 -0.958333 2.041667 0.041667 -4.625000 -3.125000 -2.541667 0.458333 0.375000 0.208333 -0.875000 -3.041667 -4.958333 -0.375000 1.125000 1.041667 -0.875000 2.125000 -2.458333 3.791667 3.958333 -4.791667 4.125000 2.125000 3.791667 -0.041667 3.708333 -0.291667 3.291667 4.291667 -2.625000 3.791667 -3.125000 -4.458333 -3.958333 -4.958333 3.875000 -3.875000
80 44.5123003507 24.6151046433 -3.375000 -2.791667 -2.125000 1.708333 4.041667 -3.375000 0.375000 2.458333 -4.125000 -2.458333 -0.958333 -1.208333 -0.208333 0.041667 3.875000 -1.375000 4.125000 -3.125000 -1.875000 3.875000 1.958333 0.458333 2.375000 -1.125000 -3.791667 0.458333 2.791667 4.541667 -2.041667 1.625000 4.958333 3.541667 0.375000 4.791667 -1.458333 3.208333 -4.291667 -4.125000 -4.375000 -2.208333
81 160.8554680755 24.6151046433 -0.541667 1.375000 1.625000 3.625000 4.708333 2.458333 -2.958333 -4.958333 3.708333 3.625000 -0.125000 4.791667 -2.208333 1.875000 2.125000 -1.458333 -1.875000 -4.708333 0.625000 -3.041667 -0.125000 -0.125000 4.625000 -0.541667 4.708333 2.208333 -2.791667 -0.208333 3.041667 -1.791667 -2.291667 0.291667 -3.541667 0.625000 -4.708333 -3.041667 1.208333 2.375000 1.125000 -0.291667
82 109.0418131520 24.6151046433 4.625000 1.875000 2.125000 -4.291667 1.625000 -1.208333 2.125000 3.375000 -4.208333 2.125000 4.541667 3.041667 3.291667 4.625000 4.708333 -4.541667 1.375000 0.875000 -3.291667 -0.041667 4.541667 -1.041667 0.291667 0.541667 -1.541667 -2.958333 -4.541667 -0.458333 2.875000 -1.541667 -2.541667 -2.208333 2.625000 1.708333 1.625000 0.041667 2.291667 4.458333 4.625000 -4.791667
83 70.6348403445 24.6151046433 4.958333 -3.208333 -3.041667 -1.375000 3.958333 3.375000 -2.125000 1.041667 -0.375000 -4.791667 -3.791667 -4.375000 2.458333 -1.958333 0.208333 -2.375000 -1.958333 -2.375000 2.208333 2.958333 -2.875000 2.708333 -4.458333 4.541667 1.875000 -3.125000 -4.291667 -3.208333 -3.541667 4.458333 0.875000 -1.125000 3.375000 0.958333 2.125000 4.958333 -3.458333 4.291667 4.291667 -1.291667
84 77.4397703682 24.6151046433 -1.458333 1.041667 -1.958333 4.958333 -2.791667 2.208333 -0.375000 -3.791667 2.625000 -2.291667 -0.625000 -3.375000 -1.208333 -0.375000 -2.041667 1.875000 2.791667 -4.291667 3.875000 -1.625000 -1.208333 -3.291667 -2.375000 -1.375000 -0.625000 -1.875000 -4.958333 1.875000 1.541667 2.208333 -2.125000 -3.958333 1.791667 -0.208333 -0.125000 3.291667 0.125000 0.208333 4.375000 -4.541667
85 66.7185187473 24.6151046433 -4.708333 1.708333 2.541667 2.208333 -1.625000 4.208333 -4.708333 -4.458333 -2.458333 -0.125000 -1.875000 -4.875000 0.791667 -2.708333 1.791667 -2.708333 -3.375000 -0.708333 3.041667 -0.458333 0.208333 0.125000 -1.291667 -2.958333 -3.208333 2.625000 -2.458333 -4.208333 0.125000 -4.375000 4.708333 1.625000 -3.625000 -2.625000 -2.125000 -1.375000 2.875000 3.875000 0.958333 4.958333
86 61.7144813286 24.6151046433 -1.541667 -2.291667 0.291667 2.708333 -3.708333 -2.125000 -4.291667 -2.458333 -3.875000 -3.791667 3.375000 -1.041667 -3.791667 3.208333 4.375000 -4.375000 4.541667 -2.541667 -4.708333 -1.291667 3.208333 -1.375000 -0.291667 -0.125000 4.625000 4.375000 -0.875000 -3.041667 2.958333 -2.625000 0.625000 4.625000 1.041667 -1.125000 4.541667 -1.291667 4.041667 4.125000 -4.208333 -4.875000
87 126.9489935388 24.6151046433 3.291667 -3.541667 -4.875000 1.625000 1.708333 0.791667 1.791667 -1.708333 4.791667 -1.375000 -4.291667 0.041667 -3.958333 -0.458333 3.625000 0.208333 2.958333 3.375000 -4.791667 -0.875000 -0.458333 -1.708333 -4.541667 -1.208333 -1.041667 3.458333 -4.791667 -2.125000 2.375000 -1.458333 1.291667 -3.625000 -1.708333 3.041667 -3.875000 3.791667 -4.041667 4.708333 -1.875000 -3.208333
88 33.8920535193 24.6151046433 -1.708333 -1.125000 -0.291667 -3.541667 -1.041667 3.625000 -2.875000 -2.291667 -3.541667 3.291667 -2.625000 -1.625000 3.791667 4.541667 2.708333 4.625000 -2.958333 -2.458333 -2.625000 2.625000 -4.125000 -0.541667 3.791667 -3.458333 -4.458333 -1.541667 4.125000 2.541667 -3.625000 2.625000 0.041667 -3.375000 -1.208333 -0.958333 2.458333 -0.625000 1.875000 -0.708333 -4.791667 3.875000
89 78.2878311937 24.6151046433 -3.958333 -0.208333 -3.625000 1.125000 3.041667 -4.208333 -1.875000 4.125000 0.208333 1.375000 -0.875000 3.958333 -3.375000 2.625000 2.375000 -4.708333 0.375000 -4.791667 2.791667 -0.291667 3.958333 2.875000 0.208333 -4.291667 3.125000 -2.375000 -0.458333 1.708333 0.458333 -1.041667 -0.791667 0.125000 0.958333 -4.041667 -4.375000 -2.875000 -0.791667 -4.375000 -0.875000 -1.708333
90 78.6668734569 24.6151046433 2.458333 -0.541667 3.041667 0.875000 -3.041667 -2.708333 1.875000 3.625000 -2.041667 -0.541667 -4.791667 -2.875000 0.291667 3.708333 -4.041667 3.708333 -3.708333 -1.125000 0.791667 2.291667 4.458333 1.958333 -1.541667 3.125000 3.375000 -4.291667 2.291667 0.375000 3.208333 -0.125000 3.791667 1.125000 -4.875000 3.958333 3.291667 -4.541667 -2.791667 -2.208333 -1.041667 4.541667
91 72.2439613383 24.6151046433 0.041667 0.708333 1.375000 3.041667 -0.875000 3.125000 2.541667 3.208333 -2.375000 -0.958333 -1.208333 3.708333 -2.375000 2.875000 -0.541667 -2.958333 1.625000 3.875000 1.458333 -4.041667 2.875000 -3.541667 -0.875000 -0.208333 3.041667 -0.791667 4.708333 -4.625000 2.208333 -0.875000 -2.958333 -1.875000 -4.291667 4.708333 -1.875000 2.708333 -1.708333 -0.541667 2.875000 -0.375000
92 46.1947567981 24.6151046433 3.791667 -3.458333 1.541667 -1.875000 -1.791667 -3.541667 -1.958333 -3.625000 1.958333 -2.041667 0.625000 2.208333 0.208333 3.791667 4.125000 2.291667 4.291667 4.291667 -3.458333 1.041667 2.625000 -4.625000 -2.708333 1.791667 -1.708333 -1.791667 0.625000 -4.125000 -2.958333 -4.458333 -1.041667 2.541667 -4.791667 -1.791667 1.291667 -4.125000 4.208333 -2.291667 1.291667 -0.625000
93 43.4019907364 24.6151046433 -3.625000 -4.291667 -2.291667 2.041667 4.291667 1.458333 -1.375000 3.125000 -3.041667 4.875000 -0.041667 2.041667 2.291667 1.375000 2.541667 -3.125000 0.041667 0.375000 4.791667 -4.541667 -4.541667 -1.791667 4.791667 2.625000 2.375000 -0.375000 3.208333 -4.375000 -4.125000 -2.791667 4.375000 3.458333 -4.958333 4.375000 2.208333 2.208333 -2.458333 -1.375000 -3.875000 2.875000
94 99.6667821908 24.6151046433 0.708333 0.458333 -1.375000 4.041667 -3.541667 4.791667 1.458333 4.375000 -1.875000 3.125000 0.541667 2.458333 4.291667 -4.208333 3.958333 -0.125000 0.541667 0.625000 4.458333 -1.208333 3.541667 -2.708333 3.291667 2.875000 -3.291667 2.875000 3.708333 2.875000 4.375000 -0.458333 3.458333 -0.708333 1.875000 -4.708333 -2.291667 -0.541667 0.458333 -1.958333 -1.458333 -3.375000
95 414.0819873420 24.6151046433 1.708333 -4.208333 4.541667 -3.041667 -2.291667 -2.958333 1.125000 1.291667 2.208333 0.625000 -4.541667 -3.625000 2.791667 -0.125000 0.791667 2.958333 -1.291667 4.958333 -3.958333 4.708333 3.625000 4.458333 -2.791667 -3.041667 4.958333 2.375000 -2.208333 2.708333 -0.708333 -0.375000 -1.208333 -3.458333 -2.041667 -0.875000 -4.958333 0.125000 -4.791667 2.125000 -3.541667 -1.208333
96 134.3252373954 24.6151046433 4.125000 -2.041667 -2.708333 -4.625000 2.958333 1.375000 3.708333 0.458333 4.625000 -1.458333 -2.458333 -4.041667 -4.375000 -4.541667 1.375000 -0.541667 -4.125000 4.208333 1.208333 -1.541667 -1.541667 2.208333 -2.541667 -2.708333 0.708333 2.791667 1.541667 3.541667 -1.625000 -2.875000 -4.291667 -1.625000 2.291667 1.541667 -3.291667 -2.791667 -3.625000 2.625000 -2.375000 1.375000
97 51.7693370489 24.6151046433 -4.375000 -1.041667 3.875000 4.791667 1.208333 2.375000 -1.458333 -2.875000 1.041667 3.041667 -3.458333 2.125000 -3.208333 -1.708333 2.958333 1.208333 -4.041667 1.875000 3.125000 -0.708333 -0.958333 -0.958333 -1.958333 1.541667 -0.875000 -3.458333 -1.291667 -3.875000 2.708333 -3.125000 1.875000 -0.041667 2.041667 -0.375000 0.291667 -4.958333 -0.458333 -2.875000 0.625000 -4.125000
98 38.7244070191 24.6151046433 -1.208333 -1.958333 0.041667 3.291667 0.875000 -3.208333 1.375000 1.458333 0.958333 -3.708333 -1.291667 -0.625000 2.541667 1.541667 -2.875000 3.875000 2.291667 2.625000 2.625000 -4.208333 0.791667 -3.125000 3.541667 -2.791667 -3.708333 -4.208333 2.041667 -2.541667 -3.875000 -2.958333 -0.458333 3.375000 4.375000 -2.125000 -1.625000 -3.291667 -0.958333 1.708333 -1.125000 1.708333
99 43.1047283451 24.6151046433 -2.291667 -2.208333 -1.208333 0.791667 0.791667 -3.625000 -2.291667 1.208333 -0.791667 4.958333 -4.708333 3.291667 -0.125000 -1.291667 -3.041667 -0.208333 -2.375000 4.708333 0.958333 -3.458333 -4.041667 -3.958333 3.041667 3.208333 -1.291667 -0.958333 -3.791667 -1.875000 0.541667 0.708333 -1.291667 -2.875000 -0.791667 4.041667 -3.625000 3.708333 0.041667 -0.125000 0.791667 1.208333
100 71.5221488143 24.6151046433 0.791667 0.125000 -1.875000 4.708333 4.875000 4.708333 2.041667 -3.958333 -2.791667 -4.958333 0.291667 -3.125000 -4.791667 -3.458333 -3.375000 -1.041667 -1.791667 3.125000 -1.541667 -2.958333 -0.291667 -2.291667 -0.208333 -0.625000 -4.541667 4.041667 -2.625000 -2.875000 1.458333 4.958333 -3.791667 2.958333 0.208333 0.541667 1.458333 3.375000 1.958333 4.791667 3.208333 -0.458333
101 27.2823687322 24.6151046433 0.458333 2.958333 3.791667 1.541667 2.541667 -3.708333 -4.458333 -0.291667 3.625000 2.541667 4.708333 4.208333 1.291667 -3.708333 4.541667 -4.125000 1.791667 -4.541667 -2.458333 2.208333 -4.958333 3.541667 -2.125000 4.875000 -1.791667 -4.125000 4.625000 -2.291667 -1.541667 -4.791667 -4.458333 -2.041667 0.791667 -2.291667 3.375000 1.625000 2.625000 -1.458333 2.375000 0.291667
102 76.5841157169 24.6151046433 -0.375000 -1.791667 0.375000 4.541667 -3.291667 1.875000 -0.541667 4.458333 -2.958333 2.875000 1.541667 -0.875000 4.791667 2.125000 -2.708333 -3.458333 2.041667 -0.375000 4.958333 2.875000 -1.625000 4.791667 -3.458333 4.291667 -1.125000 4.958333 1.958333 1.541667 -4.875000 -4.041667 4.125000 3.958333 3.791667 -0.791667 3.875000 -3.208333 -1.458333 -0.875000 -4.541667 -0.125000
103 92.9789283095 24.6151046433 3.208333 4.875000 -0.458333 4.625000 -3.208333 -3.958333 1.958333 -4.291667 -4.625000 1.208333 -2.958333 -2.291667 4.625000 -4.791667 3.708333 0.708333 -3.041667 2.291667 -0.708333 1.625000 4.708333 -3.625000 0.791667 0.375000 -2.708333 -1.041667 0.375000 4.041667 3.375000 -2.708333 -1.958333 -0.208333 -4.208333 -4.791667 -2.375000 0.208333 4.458333 -3.458333 1.458333 -3.458333
104 123.7762598238 24.6151046433 4.875000 4.708333 -3.791667 1.041667 0.541667 -1.125000 3.041667 0.625000 0.375000 2.958333 2.125000 -3.875000 1.708333 0.208333 1.541667 3.041667 3.208333 2.708333 1.375000 0.458333 3.791667 0.958333 -0.125000 -3.875000 1.625000 3.375000 -2.958333 3.875000 0.375000 3.458333 4.041667 4.458333 0.708333 -2.541667 0.458333 -0.458333 -2.291667 1.125000 1.625000 0.541667
105 91.7836327273 24.6151046433 1.125000 1.958333 0.458333 -3.791667 -0.041667 2.291667 4.791667 3.958333 -0.541667 -1.208333 1.208333 -4.958333 2.208333 -4.958333 1.875000 1.958333 2.208333 -2.875000 0.541667 -2.541667 4.875000 3.958333 -1.041667 1.958333 -2.791667 0.041667 3.958333 -3.958333 4.458333 0.125000 -3.208333 -0.125000 2.125000 0.208333 1.375000 1.791667 4.958333 -1.291667 -2.958333 -1.375000
106 29.7877881770 24.6151046433 -3.291667 -2.541667 -2.375000 3.791667 -4.791667 -0.875000 4.541667 4.208333 -1.541667 1.458333 0.208333 0.291667 1.375000 -0.625000 0.958333 3.375000 -1.458333 4.458333 -4.541667 -2.208333 2.958333 -1.958333 -4.625000 -0.041667 -2.541667 1.875000 3.875000 -3.125000 -0.375000 -2.541667 -0.291667 0.458333 1.125000 0.041667 1.875000 -2.208333 3.541667 1.958333 -2.041667 1.458333
107 84.6868844390 24.6151046433 1.625000 -0.125000 2.708333 3.208333 -1.291667 2.875000 -4.041667 1.708333 -4.375000 -4.375000 2.791667 -4.708333 2.958333 2.291667 -2.208333 0.791667 -3.541667 3.791667 4.208333 -1.958333 -0.875000 1.375000 1.875000 1.125000 4.041667 -3.041667 2.875000 -1.958333 4.041667 -0.041667 2.875000 -1.458333 3.125000 4.125000 -1.791667 4.041667 -0.375000 -2.958333 0.125000 2.208333
108 46.5444783584 24.6151046433 1.291667 -3.375000 -0.791667 -3.875000 -0.791667 2.125000 0.625000 2.541667 -0.708333 0.708333 3.041667 -1.791667 -0.041667 -2.541667 -2.958333 -0.625000 1.875000 3.208333 3.375000 0.041667 -2.041667 4.541667 -0.958333 2.791667 -2.208333 -1.375000 2.541667 -0.708333 -3.125000 -4.291667 3.375000 -1.708333 -3.875000 -1.625000 -2.875000 -2.458333 -4.125000 0.291667 4.458333 0.208333
109 84.5522231336 24.6151046433 -1.125000 0.541667 -3.375000 -2.875000 -4.458333 -0.958333 -4.958333 4.791667 -3.958333 -1.125000 -4.208333 -1.541667 3.458333 -1.125000 1.125000 -0.458333 0.791667 -2.708333 -4.291667 -1.375000 -1.291667 -1.125000 -3.041667 3.625000 3.958333 4.708333 -1.625000 3.375000 -4.541667 -0.708333 -1.458333 -0.791667 -0.208333 2.041667 4.458333 -1.041667 -4.958333 -3.208333 4.958333 -3.541667
110 32.2344957168 24.6151046433 4.541667 -2.458333 3.958333 -3.458333 -4.625000 -3.125000 -3.041667 -0.958333 -2.208333 -2.375000 2.541667 0.958333 4.708333 -2.208333 0.291667 -0.791667 2.125000 -1.708333 -3.708333 -3.208333 -2.375000 4.208333 1.708333 1.458333 1.125000 -4.791667 1.291667 -3.791667 2.625000 4.541667 4.291667 -2.458333 -1.458333 2.375000 -0.625000 2.291667 -1.958333 -0.458333 -0.125000 -0.875000
111 147.1828288874 24.6151046433 -1.041667 1.458333 -3.208333 3.458333 4.541667 -4.375000 -1.291667 -0.041667 -3.708333 0.375000 -2.041667 1.625000 1.958333 1.625000 -4.875000 -3.041667 4.041667 2.875000 -0.375000 0.125000 3.125000 -0.375000 -2.208333 0.875000 4.375000 4.125000 -3.291667 4.958333 -2.291667 3.541667 -4.625000 3.791667 -2.958333 -0.458333 0.125000 4.208333 0.208333 4.375000 -0.958333 -2.708333
112 118.5300851597 24.6151046433 3.541667 1.125000 2.875000 1.958333 1.875000 -4.958333 -0.458333 -4.041667 -4.541667 -1.541667 0.458333 1.875000 -3.458333 4.458333 -4.375000 -3.875000 -3.625000 -0.291667 -2.708333 -3.791667 -4.791667 -2.541667 1.625000 -3.291667 4.291667 2.458333 -3.875000 -1.625000 0.875000 -3.708333 4.541667 -4.708333 1.291667 -4.375000 4.708333 -3.458333 -2.625000 2.958333 -4.625000 4.291667
113 107.6096735649 24.6151046433 1.041667 3.125000 2.958333 -0.291667 4.625000 -0.541667 -4.541667 -1.875000 4.958333 4.458333 4.375000 -2.708333 -0.791667 -3.375000 -1.125000 2.625000 -1.625000 -0.208333 2.708333 -4.708333 4.041667 2.958333 4.458333 -4.041667 0.625000 2.958333 1.375000 4.708333 0.708333 4.875000 3.958333 -1.375000 1.625000 -3.541667 -4.291667 -1.208333 4.625000 -2.708333 -1.958333 -2.791667
114 73.8433165997 24.6151046433 3.458333 -2.125000 1.958333 0.375000 -1.875000 4.541667 -0.875000 -2.375000 2.958333 -3.375000 -3.208333 3.875000 -2.041667 1.208333 4.625000 -4.875000 -2.208333 -3.541667 0.708333 4.208333 1.541667 -4.291667 -3.291667 -0.791667 -1.375000 3.291667 -1.958333 3.291667 -2.875000 3.875000 -4.958333 -2.791667 3.291667 1.791667 3.125000 4.291667 -4.458333 0.791667 2.708333 -3.291667
115 50.2150005482 24.6151046433 -2.041667 1.541667 -4.125000 3.875000 4.791667 4.041667 -3.458333 -4.375000 -1.375000 4.708333 -3.291667 1.125000 -0.958333 1.791667 -0.208333 4.291667 -0.791667 -4.041667 0.458333 -0.791667 3.375000 -4.958333 2.458333 4.041667 3.208333 3.125000 1.625000 1.458333 4.958333 -4.958333 -2.375000 -0.541667 0.291667 -3.375000 -3.375000 0.291667 2.958333 2.791667 -4.125000 0.458333
116 58.9655567575 24.6151046433 4.375000 4.375000 -1.791667 -4.541667 -4.958333 -1.958333 2.875000 -2.791667 4.458333 3.875000 -0.708333 4.291667 3.375000 2.041667 3.458333 -3.375000 4.708333 -1.958333 0.375000 2.541667 3.708333 -3.208333 -4.875000 -2.625000 1.958333 -2.625000 4.791667 4.791667 -2.125000 4.041667 1.625000 0.625000 0.625000 4.958333 4.041667 -0.041667 -1.541667 3.958333 2.958333 -2.625000
117 26.0200053484 24.6151046433 -4.208333 -2.875000 3.625000 -3.208333 2.708333 -4.791667 -2.791667 -3.875000 2.291667 -0.875000 -2.125000 2.291667 2.875000 -4.708333 -1.208333 4.875000 -0.458333 -4.208333 -1.125000 -3.708333 4.125000 -3.875000 3.875000 -3.541667 -1.458333 -3.791667 4.541667 0.041667 0.625000 -3.625000 -0.125000 1.208333 -0.458333 1.375000 0.375000 2.041667 1.625000 2.041667 -0.458333 3.541667
118 26.7167799775 24.6151046433 2.041667 2.041667 -4.458333 -0.375000 -4.541667 -2.791667 3.625000 1.125000 3.041667 -1.958333 0.958333 3.458333 1.791667 -1.625000 -1.958333 -2.125000 4.625000 2.375000 1.791667 1.541667 -3.708333 -1.208333 0.041667 4.125000 4.875000 -1.958333 1.208333 0.708333 -0.625000 -3.541667 -0.625000 0.041667 -1.541667 0.791667 4.375000 -1.875000 -0.708333 1.625000 -1.708333 0.791667
119 41.2931524373 24.6151046433 -0.875000 3.458333 4.625000 -1.291667 -4.708333 -3.875000 2.625000 -1.041667 -1.708333 -3.875000 -4.458333 3.208333 -2.458333 3.875000 -4.708333 -3.208333 -1.375000 -4.125000 -1.625000 1.375000 2.375000 -0.708333 -0.458333 -1.875000 0.125000 3.791667 -1.208333 1.375000 -0.458333 0.291667 2.458333 2.875000 -4.708333 -1.541667 -3.791667 -4.291667 4.291667 -0.291667 -3.458333 -1.541667
120 36.3682353065 24.6151046433 1.791667 -4.791667 3.375000 0.208333 3.458333 1.125000 -1.041667 2.208333 1.125000 1.875000 2.625000 -4.125000 -0.708333 3.958333 -0.458333 -4.208333 -4.458333 -2.791667 -1.791667 1.125000 1.208333 -2.125000 -3.708333 -0.291667 -2.041667 4.291667 1.125000 -0.791667 3.625000 -3.791667 -0.208333 -3.541667 -0.291667 -3.291667 3.708333 3.958333 3.125000 -0.958333 -2.875000 -4.041667
121 24.3334026297 24.3334026297 -3.699907 -0.724577 1.546846 0.999379 1.583499 0.873463 -1.571406 0.429860 -4.561432 4.532976 -0.331243 -1.057782 -1.969264 1.783601 0.103424 3.427876 -3.388709 2.355788 2.761634 0.522936 -0.936122 -1.550993 3.380958 1.758040 -1.809391 1.190875 3.494591 -3.264251 -4.129859 1.129551 -2.805336 2.540618 -1.320641 3.305817 0.543291 2.181621 4.245441 1.939129 -2.146045 3.481223
122 84.8936541882 24.3334026297 4.906021 -0.152399 -2.050510 0.166910 -2.380688 2.263449 -0.476895 1.138791 -0.011036 -2.901834 1.547577 0.405321 -1.162316 0.965336 -2.191657 -3.996659 1.333046 -0.754905 -0.695369 -1.631873 -2.284266 2.811067 -3.874815 0.483070 2.482625 1.014566 -2.926351 1.433738 1.831973 0.030261 2.120764 -1.451676 0.316340 -0.326587 0.785342 1.658279 -2.990928 -1.610038 0.204558 -2.221681
123 18.7923684136 18.7923684136 -2.214384 0.566858 0.515221 1.040626 0.665130 -0.509047 -0.537856 0.176137 -1.014667 0.963645 -0.400360 -0.067132 -0.422665 -0.537295 -0.629087 1.528691 -1.430593 0.575732 1.854356 -0.645104 0.493221 -1.003391 1.723851 0.395766 -0.074544 -0.157572 1.176921 -1.002730 -1.818201 0.483530 -1.568549 1.787505 -0.743750 1.421812 -0.106988 1.803991 2.730175 2.411298 -0.715930 2.038648
