evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19
82 23.8989160303 10.8963605457 3.464031 3.409646 -2.976317 -1.885236 -0.806598 0.866633 -2.879741 -3.435611 -3.874762 -0.055690 -0.500993 -2.112555 -1.727004 -1.096788 0.011457 -3.410984 -1.793154 1.193092 -1.989165 2.695034
83 17.7308429860 10.8963605457 1.906446 0.043999 -0.242482 0.710802 1.285546 -1.895275 4.280279 2.156132 2.246869 0.457036 0.913959 2.246642 0.677120 2.341165 -0.499315 1.338744 0.548464 -1.755027 1.352699 1.064569
84 44.4753841514 10.8963605457 0.527750 -0.625889 3.004210 -2.181848 -0.707375 -3.116137 0.313516 2.777628 0.056256 1.062818 -0.275157 -4.169008 3.237383 3.050207 0.005002 -0.129187 -0.754026 1.374846 3.014183 -0.102518
85 14.5246568509 10.8963605457 0.653008 -2.122253 0.019197 1.591041 0.411170 1.874061 2.879753 1.882975 -2.193919 1.656690 -2.127598 -0.542446 -1.302729 -3.253544 -0.601911 3.339269 -0.304432 -3.199047 1.188111 -0.277881
86 13.7096782881 10.8963605457 1.855608 -0.087724 -1.164206 0.050223 -0.216320 -2.119400 0.344158 -1.677383 0.703345 -0.445626 -0.805523 1.049342 1.196629 0.939981 0.093094 0.771921 -0.590511 0.032424 2.209040 1.357040
87 14.0367246541 10.8963605457 2.021786 0.106389 -0.935276 -0.453928 -0.467095 -2.045987 -0.402320 -3.369307 -3.537187 0.625368 -1.212955 -1.676650 -1.852363 3.698288 3.931705 -0.321617 1.325725 0.497289 0.990394 0.945974
88 23.2179261738 10.8963605457 3.433204 0.626533 -0.769507 -0.008615 -1.284042 1.262017 -3.579494 -2.040921 -1.925033 -0.065166 -2.056902 1.671469 -1.412167 -0.147301 -3.046738 0.977161 -1.418704 3.912726 -0.508347 1.520662
89 27.9895733570 10.8963605457 3.710300 3.663411 -2.595790 0.482968 0.268644 2.934940 0.851675 2.193443 -3.434547 -0.265064 -1.266473 0.900923 -1.248057 -3.984841 -1.534807 -2.518603 0.498153 -2.952143 -2.699217 3.313887
90 20.1013958973 10.8963605457 -0.374604 -2.505048 -0.230685 -0.383307 -0.862563 -1.141687 -0.360443 -0.754919 -1.082758 1.140041 -2.338099 -2.474716 0.755098 2.260005 1.955353 -1.422705 1.608628 0.833573 -1.383644 1.198445
91 20.6556409342 10.8963605457 3.458581 1.998469 -0.384160 2.670307 2.744906 -1.131141 3.963748 3.762669 0.667865 0.344281 1.083432 1.870285 1.089782 0.489033 -4.318146 -2.134180 0.066087 -1.181121 0.422217 -2.941076
92 15.5076599481 10.8963605457 -0.188307 -0.335455 -1.525726 -0.440952 -0.182053 3.885870 0.760282 -0.622998 -2.846778 0.403238 1.941121 1.411299 -1.877479 -1.706609 -0.647309 -0.008710 -1.272687 -3.001945 0.562749 0.712553
93 20.9005650155 10.8963605457 2.181123 -1.260987 1.786213 2.074632 2.239335 -1.514433 3.983244 4.179088 3.001840 0.436059 -2.037423 -1.724988 1.088045 -0.186771 0.869595 2.923957 -0.292975 -0.023247 -1.297830 2.223483
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19
1 121.8777821951 121.8777821951 0.416667 -4.916667 3.916667 2.750000 4.583333 -4.416667 -4.750000 -1.750000 4.583333 1.583333 1.083333 2.083333 -0.583333 4.250000 -2.583333 2.416667 2.416667 0.916667 -4.250000 -4.416667
2 97.8927736728 97.8927736728 2.250000 0.583333 2.250000 -3.083333 2.583333 4.916667 4.416667 -0.916667 -1.083333 -0.083333 -3.916667 3.750000 -0.250000 -0.416667 1.583333 3.750000 4.083333 2.083333 -0.583333 0.916667
3 71.0903565726 71.0903565726 -2.083333 -0.416667 -3.750000 4.083333 1.916667 1.083333 2.583333 2.083333 -3.083333 -0.583333 0.083333 2.583333 -2.250000 2.583333 3.583333 3.083333 1.083333 1.916667 -4.750000 2.583333
4 103.4848757637 71.0903565726 1.083333 2.083333 3.416667 -1.583333 -2.750000 -0.083333 -4.416667 0.250000 1.250000 -4.750000 -0.083333 0.250000 -3.916667 -3.250000 -2.916667 -2.250000 2.583333 1.416667 4.250000 0.583333
5 176.0973808949 71.0903565726 4.750000 -3.416667 -2.083333 2.250000 3.750000 1.416667 0.250000 4.416667 1.416667 4.916667 4.083333 3.083333 1.416667 3.916667 -3.750000 -3.916667 4.750000 -0.083333 2.083333 -0.416667
6 34.4737106788 34.4737106788 -0.083333 -2.916667 3.250000 4.250000 -3.250000 -2.416667 2.083333 -3.583333 -3.750000 1.416667 -4.250000 -4.083333 2.750000 3.250000 3.750000 1.583333 4.250000 1.583333 4.416667 0.083333
7 157.9644437531 34.4737106788 -4.750000 -2.083333 1.916667 -0.583333 -4.750000 -4.916667 1.916667 3.416667 -2.750000 4.583333 4.250000 0.083333 4.416667 0.916667 0.583333 -3.583333 3.583333 0.583333 3.750000 2.416667
8 100.2624191090 34.4737106788 3.416667 0.916667 4.083333 3.583333 -3.583333 -3.416667 -2.250000 3.916667 -1.750000 -1.250000 -1.916667 3.250000 -1.083333 -2.916667 2.250000 -1.083333 -2.416667 2.750000 0.583333 -0.916667
9 38.3187331136 34.4737106788 -3.916667 -4.583333 3.583333 4.583333 -1.250000 2.416667 0.916667 -1.583333 -0.250000 -4.416667 -0.583333 2.416667 3.583333 2.916667 4.416667 1.750000 -4.916667 2.416667 4.583333 -1.083333
10 212.3934717439 34.4737106788 -4.416667 -0.250000 -3.250000 3.916667 3.416667 1.583333 -0.750000 1.416667 -3.416667 2.250000 0.583333 0.750000 -4.750000 -0.083333 1.416667 -3.750000 1.416667 -1.416667 4.916667 3.083333
11 62.5523332569 34.4737106788 2.083333 -3.750000 2.750000 2.083333 0.250000 -0.750000 -1.583333 -1.916667 4.250000 -0.250000 -0.250000 3.583333 0.583333 -1.250000 0.750000 2.916667 3.750000 0.083333 0.416667 -0.750000
12 40.0913420196 34.4737106788 -4.083333 3.083333 -4.916667 3.083333 -3.916667 4.083333 3.583333 1.750000 -4.916667 0.750000 4.750000 0.916667 -0.750000 1.916667 -1.416667 -3.250000 -3.416667 4.750000 -2.416667 2.916667
13 64.0118742568 34.4737106788 1.416667 4.583333 -2.583333 3.250000 0.083333 -4.250000 2.416667 -2.416667 2.250000 -3.416667 1.916667 -1.083333 4.750000 3.583333 0.916667 2.083333 -4.583333 -2.750000 3.583333 -0.250000
14 169.3971408514 34.4737106788 -1.750000 3.416667 0.916667 -2.916667 0.583333 1.916667 -2.416667 2.416667 0.916667 1.750000 -3.083333 2.250000 2.916667 -0.250000 3.250000 -4.583333 2.750000 -0.916667 -2.250000 -3.083333
15 143.5288355853 34.4737106788 -3.250000 4.750000 -4.083333 1.250000 3.583333 -0.583333 -0.583333 1.583333 -3.916667 -4.083333 -4.750000 1.750000 -3.250000 -4.583333 -1.083333 -2.416667 2.916667 4.916667 2.250000 -2.083333
16 58.9925325488 34.4737106788 0.916667 2.250000 3.083333 0.916667 -0.250000 -3.083333 4.916667 4.916667 0.250000 -1.916667 -3.416667 -2.083333 -1.916667 -4.750000 3.416667 3.916667 -4.416667 3.083333 -1.750000 4.416667
17 100.1530586203 34.4737106788 -4.916667 -0.083333 -1.250000 -1.083333 3.083333 3.916667 -1.750000 -2.083333 2.416667 -2.416667 4.416667 -1.250000 0.916667 -1.583333 1.083333 -4.250000 0.750000 -3.750000 3.916667 -2.583333
18 46.4175248056 34.4737106788 -3.416667 -0.750000 -0.750000 -4.916667 0.416667 -3.916667 -3.750000 -4.750000 -3.250000 -3.250000 1.583333 -2.916667 -0.916667 0.416667 -4.083333 -1.416667 0.916667 3.916667 0.250000 1.416667
19 172.7895986452 34.4737106788 4.416667 -2.583333 2.916667 -4.083333 2.750000 3.416667 -1.083333 3.583333 0.416667 3.083333 -2.416667 4.583333 -3.083333 -4.083333 4.916667 4.083333 -1.583333 -4.583333 -3.583333 -3.583333
20 66.3379803737 34.4737106788 3.916667 -1.416667 -4.416667 -4.583333 2.416667 3.250000 -4.583333 -4.416667 -2.250000 4.750000 -3.750000 2.750000 1.916667 1.583333 -0.916667 4.916667 -1.083333 4.416667 -3.916667 1.583333
21 46.4788597227 34.4737106788 1.250000 2.583333 -2.416667 -1.416667 -2.250000 -0.416667 -3.250000 -3.750000 1.750000 2.416667 -3.583333 -0.083333 3.750000 -2.583333 -2.250000 -3.416667 0.416667 3.583333 0.916667 0.750000
22 50.9418510343 34.4737106788 -0.583333 -1.916667 1.083333 1.750000 1.750000 3.083333 -0.083333 4.083333 0.583333 2.916667 2.583333 -4.583333 3.250000 0.750000 2.916667 0.250000 0.583333 -1.916667 1.416667 -4.583333
23 77.2149162854 34.4737106788 3.083333 0.416667 -3.916667 0.750000 -2.083333 -1.250000 3.416667 -0.250000 -0.083333 -1.416667 -1.416667 -2.583333 -4.916667 0.250000 -4.250000 -4.416667 -2.750000 1.250000 -0.083333 -3.916667
24 52.0259736555 34.4737106788 1.583333 -4.750000 1.416667 -3.916667 -2.416667 -1.916667 4.750000 4.250000 -3.583333 -2.750000 3.916667 1.583333 -1.250000 3.416667 -3.250000 -0.583333 -1.916667 3.750000 -1.583333 3.750000
25 85.1603045425 34.4737106788 -4.250000 -1.583333 2.583333 -0.083333 0.916667 2.250000 -2.583333 3.083333 0.750000 -0.750000 2.416667 -1.916667 0.750000 4.916667 -3.583333 0.750000 3.083333 0.416667 -4.083333 4.750000
26 30.1565498637 30.1565498637 -3.750000 1.250000 -2.916667 3.416667 -1.583333 -1.416667 4.083333 4.583333 2.583333 -3.583333 1.416667 -3.583333 -4.250000 -0.916667 0.416667 0.083333 -3.583333 4.083333 1.916667 -0.583333
27 113.1180131513 30.1565498637 -2.583333 4.916667 4.416667 0.083333 4.916667 0.250000 1.083333 2.250000 -2.416667 -4.916667 -0.750000 1.083333 1.583333 1.750000 -1.250000 0.416667 3.916667 -0.250000 -2.750000 1.750000
28 83.4607631910 30.1565498637 -3.083333 1.583333 -0.083333 -3.583333 0.750000 -3.750000 3.916667 -4.583333 -4.250000 4.083333 -2.916667 -3.750000 -0.416667 -2.250000 0.083333 3.250000 3.416667 -1.083333 0.083333 -0.083333
29 30.6751804720 30.1565498637 -0.250000 0.750000 -0.583333 -2.083333 4.250000 1.250000 2.250000 -0.083333 3.583333 -4.583333 3.583333 2.916667 -2.083333 2.416667 1.250000 -0.250000 2.250000 -3.916667 2.583333 1.250000
30 98.1311996606 30.1565498637 3.583333 -1.250000 -0.250000 2.583333 2.250000 0.916667 -2.750000 -2.250000 -0.916667 0.250000 -2.083333 -3.250000 -1.416667 -3.750000 -1.750000 1.083333 4.916667 -0.416667 -0.250000 -2.916667
31 78.1450888000 30.1565498637 4.916667 2.916667 -4.750000 -0.250000 4.750000 -4.583333 2.916667 0.916667 4.416667 1.250000 -1.583333 -2.250000 4.583333 -3.583333 2.416667 4.750000 1.583333 2.250000 -4.583333 0.416667
32 27.5674678412 27.5674678412 -0.416667 -3.250000 -4.250000 1.916667 1.083333 4.750000 1.250000 -2.750000 4.750000 2.083333 2.250000 4.416667 1.083333 1.416667 4.583333 -1.250000 -0.083333 -3.250000 2.916667 -2.416667
33 62.1616435673 27.5674678412 0.583333 -2.416667 -1.916667 -1.916667 -2.583333 0.583333 -0.916667 -4.250000 3.250000 2.583333 2.916667 -0.250000 0.416667 -2.416667 -4.916667 3.583333 -0.583333 -4.750000 -4.916667 3.583333
34 157.0155475840 27.5674678412 3.250000 4.083333 1.750000 4.916667 -0.750000 -0.250000 -3.083333 2.583333 2.916667 0.083333 1.750000 4.250000 -2.583333 -0.583333 4.250000 4.583333 -0.750000 -3.083333 -1.083333 -1.583333
35 130.8884007482 27.5674678412 4.583333 0.083333 -2.750000 -3.750000 -4.583333 -4.083333 4.250000 -2.916667 4.083333 3.250000 1.250000 -4.250000 2.583333 -4.416667 -1.916667 -2.750000 -1.250000 -2.250000 -4.416667 -4.083333
36 75.4606625109 27.5674678412 3.750000 2.416667 4.583333 -0.750000 -1.750000 0.083333 0.750000 -3.250000 -1.916667 -1.583333 -1.750000 1.250000 0.250000 4.083333 -0.250000 -3.083333 4.583333 4.583333 4.750000 2.083333
37 29.6839490185 27.5674678412 -3.583333 -1.083333 4.916667 4.416667 -4.916667 0.416667 0.083333 -2.583333 -0.583333 4.416667 -2.750000 -0.916667 -0.083333 -0.750000 -0.416667 -0.416667 -3.250000 -2.583333 0.750000 -1.750000
38 42.1025222123 27.5674678412 -1.250000 -3.583333 -3.583333 2.916667 2.083333 -3.583333 -0.250000 0.416667 2.750000 0.583333 2.083333 -0.750000 -4.416667 4.416667 -3.916667 1.416667 -3.916667 3.416667 -0.916667 2.250000
39 82.6082395522 27.5674678412 -2.416667 -3.916667 1.583333 -2.250000 2.916667 3.583333 0.416667 3.250000 2.083333 -4.250000 -4.916667 3.416667 -3.416667 3.750000 2.083333 2.250000 -4.750000 2.583333 -1.250000 3.250000
40 32.2140007807 27.5674678412 -1.083333 -0.916667 0.250000 -4.416667 -2.916667 2.583333 4.583333 0.083333 -1.416667 -0.416667 -0.416667 -3.416667 4.916667 2.083333 -4.750000 -2.583333 -2.583333 -0.750000 3.083333 0.250000
41 76.5340711023 27.5674678412 4.083333 1.416667 1.250000 -2.583333 -3.416667 -2.250000 -1.250000 -3.916667 1.916667 0.416667 -0.916667 -1.583333 1.750000 -4.250000 1.916667 -0.916667 -3.750000 -1.750000 1.583333 4.250000
42 31.6579497593 27.5674678412 -4.583333 -2.250000 0.750000 -1.250000 -4.416667 -3.250000 2.750000 -1.083333 -4.750000 -1.750000 -1.083333 4.083333 -3.750000 -3.916667 3.083333 0.583333 1.750000 2.916667 4.083333 1.916667
43 95.8884838767 27.5674678412 -1.916667 2.750000 -0.416667 -2.416667 3.916667 4.250000 -3.583333 4.750000 1.583333 -2.250000 0.916667 -4.916667 -2.416667 1.250000 4.750000 2.750000 3.250000 -4.250000 1.750000 -4.916667
44 62.5391016168 27.5674678412 0.250000 -4.416667 -3.416667 -4.250000 4.083333 -2.083333 0.583333 2.750000 -0.416667 1.083333 3.083333 -1.750000 2.416667 -3.416667 4.083333 0.916667 -1.416667 0.750000 -1.416667 -1.250000
45 39.4512962990 27.5674678412 0.750000 3.583333 -3.083333 -3.250000 -4.083333 4.583333 1.750000 -3.416667 4.916667 -3.750000 -1.250000 -4.416667 4.250000 3.083333 -4.583333 -0.750000 -2.083333 -2.083333 -3.416667 1.083333
46 81.4150584095 27.5674678412 -0.916667 -2.750000 3.750000 1.416667 3.250000 -2.750000 -2.083333 -0.416667 -0.750000 0.916667 -3.250000 1.916667 2.250000 -1.750000 -2.750000 -1.750000 1.250000 -4.083333 -0.416667 -1.416667
47 95.3092940102 27.5674678412 2.416667 -3.083333 0.416667 -2.750000 -0.083333 -0.916667 -3.416667 0.750000 -4.083333 4.250000 4.583333 1.416667 -1.750000 0.583333 -0.083333 -1.583333 2.083333 -3.416667 1.083333 -4.250000
48 80.1982079839 27.5674678412 1.750000 -4.083333 4.250000 -1.750000 -3.083333 -4.750000 1.416667 -1.416667 3.750000 -1.083333 0.250000 -2.750000 -4.583333 -3.083333 -1.583333 3.416667 -2.250000 1.750000 2.750000 -3.750000
49 51.8976065209 27.5674678412 -1.583333 1.916667 -4.583333 1.083333 -1.083333 4.416667 -3.916667 2.916667 3.083333 1.916667 2.750000 -3.083333 3.416667 4.583333 -3.416667 4.250000 4.416667 -1.583333 -1.916667 -2.250000
50 41.4515910941 27.5674678412 -2.750000 3.916667 -1.750000 0.416667 1.583333 2.083333 3.750000 1.083333 1.083333 -3.083333 0.416667 -1.416667 3.916667 -2.750000 -3.083333 -0.083333 -3.083333 3.250000 3.416667 2.750000
51 35.7565656169 27.5674678412 4.250000 -0.583333 -1.083333 -3.416667 -4.250000 3.750000 -1.916667 -3.083333 3.416667 -0.916667 -2.250000 -2.416667 -2.750000 -1.416667 2.583333 -4.750000 0.083333 4.250000 3.250000 -1.916667
52 88.1351370618 27.5674678412 -0.750000 -4.250000 0.083333 3.750000 -1.416667 -1.083333 -2.916667 3.750000 -4.416667 -2.583333 -2.583333 -3.916667 -2.916667 2.250000 3.916667 -1.916667 -0.250000 -0.583333 -2.916667 3.416667
53 68.0871149637 27.5674678412 -2.916667 1.750000 -1.583333 0.583333 -0.416667 2.750000 -4.083333 -0.583333 -4.583333 -2.083333 -4.083333 -0.416667 0.083333 0.083333 -0.583333 -4.916667 -2.916667 -4.916667 -3.250000 -4.750000
54 89.0370453701 27.5674678412 2.916667 1.083333 -1.416667 4.750000 1.416667 1.750000 -0.416667 -0.750000 0.083333 -3.916667 3.250000 -4.750000 -1.583333 -2.083333 -0.750000 -2.916667 -0.416667 -2.916667 2.416667 4.916667
55 26.6754732123 26.6754732123 1.916667 3.750000 2.416667 2.416667 -0.916667 -1.583333 3.083333 -4.916667 -1.250000 3.416667 -4.583333 0.583333 -4.083333 -1.916667 -4.416667 2.583333 -4.250000 0.250000 -3.083333 4.583333
56 217.9591604830 26.6754732123 2.750000 4.250000 -0.916667 1.583333 4.416667 2.916667 -4.916667 1.916667 3.916667 -2.916667 4.916667 4.916667 3.083333 4.750000 2.750000 -4.083333 1.916667 -1.250000 -3.750000 4.083333
57 276.1682621885 26.6754732123 -1.416667 -1.750000 -2.250000 -0.416667 -1.916667 -2.916667 -4.250000 -4.083333 -2.083333 3.916667 0.750000 3.916667 1.250000 -4.916667 -2.416667 1.250000 -1.750000 -3.583333 -2.083333 3.916667
58 38.2667666164 26.6754732123 2.583333 4.416667 0.583333 -0.916667 -3.750000 0.750000 1.583333 -1.250000 -2.916667 2.750000 3.750000 -0.583333 4.083333 -1.083333 0.250000 -2.083333 0.250000 -2.416667 -0.750000 -3.250000
59 35.4160828708 26.6754732123 -2.250000 3.250000 4.750000 0.250000 1.250000 -2.583333 3.250000 0.583333 -2.583333 3.750000 -4.416667 0.416667 2.083333 2.750000 1.750000 1.916667 -4.083333 1.083333 1.250000 -3.416667
60 54.6173033643 26.6754732123 0.083333 0.250000 2.083333 -4.750000 -0.583333 -1.750000 -1.416667 1.250000 -1.583333 3.583333 3.416667 4.750000 -3.583333 1.083333 -2.083333 4.416667 -0.916667 -4.416667 -2.583333 -2.750000
61 43.4536199008 26.6754732123 -0.625589 1.485590 -1.758247 0.155198 2.096618 2.139557 -0.869915 0.150849 2.295163 0.231214 1.384423 1.063642 -0.491241 1.460541 -2.861394 1.080823 -1.398199 -2.793989 -3.071001 0.518556
62 33.2387690511 26.6754732123 -0.162910 2.956501 -1.992225 -1.245761 -2.592219 0.520613 3.040561 3.483782 -0.169118 -1.035524 3.477476 -0.809088 1.286981 -1.151271 1.257699 -1.738459 0.064392 2.373172 2.142268 -1.645270
63 29.4280443662 26.6754732123 -1.283436 4.286888 -0.864836 2.003887 -1.494165 1.386466 0.000120 -0.565005 1.432945 -0.496487 0.075981 -0.977423 1.743313 2.311682 -3.111407 -2.275665 -3.079722 1.805985 1.398970 -1.804288
64 36.6832865215 26.6754732123 1.796303 -0.849575 -1.993429 4.464524 -0.725659 1.266216 -0.272881 1.073515 1.777820 0.840233 0.085120 -2.214590 1.953926 -1.116793 3.079343 -0.781819 -1.748659 -0.228405 -1.086575 0.094589
65 39.1845685309 26.6754732123 3.274008 2.199252 -0.342261 0.276872 0.259888 -0.985440 3.526315 4.571444 2.114635 -1.677850 2.914785 -1.666396 1.529479 0.800612 0.866369 0.747538 -0.793072 1.399078 -0.126917 0.303362
66 22.8369944215 22.8369944215 0.200612 -0.474293 0.793381 1.065133 -0.221447 1.089039 -0.805689 -2.734544 1.833245 0.587401 -2.509337 -0.717635 0.321173 -0.708091 -0.155986 -0.484891 -2.318733 -2.125138 0.150513 -0.640800
67 71.9147592234 22.8369944215 -2.936746 4.375869 -1.266808 1.392016 -0.468390 0.828113 2.430163 1.736778 -0.914411 -4.294746 3.007393 0.097785 -1.257454 0.874094 -1.832442 -1.082963 1.632160 0.587120 1.221886 3.192142
68 50.0992150678 22.8369944215 1.083001 -0.134236 2.390167 2.676410 -2.468206 -4.606701 1.901782 1.280620 3.230161 -0.794910 1.905358 -2.201444 0.052693 -3.777303 0.055654 1.611191 -3.435526 -1.099245 0.640908 0.725015
69 30.6070268450 22.8369944215 -1.646141 1.826802 2.908514 1.390943 -0.201806 -1.222077 3.655489 3.444414 1.382431 -2.118718 1.175048 -0.717631 -1.302244 1.546408 -0.308842 -0.259857 -4.055367 -0.669234 2.647755 -2.708408
70 66.6687901111 22.8369944215 -0.190904 -2.866558 3.359201 -2.686789 4.787448 0.635072 -0.120026 1.784687 0.017522 -2.942531 1.856872 4.804300 -2.352236 4.318218 -0.559229 3.966447 3.315212 -2.842815 -1.802061 3.442133
71 45.5080191407 22.8369944215 -3.165062 0.749719 -2.458872 0.950063 0.071591 2.390946 -1.189991 -1.106776 -4.701314 0.711075 -4.316815 0.567164 -1.869461 1.665370 -1.322257 -3.547820 -3.567233 4.697327 -0.768918 -0.160603
72 32.2877240588 22.8369944215 -3.533451 -1.322825 -1.836037 3.761046 -0.076219 2.643252 0.466722 1.467824 4.253284 -4.285471 1.830608 2.209045 1.785139 0.462055 3.543702 -0.637493 -4.054142 1.744829 3.397282 0.217765
73 41.8288089946 22.8369944215 -0.063570 1.087597 -0.262379 -0.268919 -0.473685 0.641981 1.187012 1.421963 0.212474 -2.019544 1.611932 -1.424551 1.674292 0.337709 0.041446 -2.135736 -0.524084 -0.539571 1.386831 -0.262189
74 22.9797193033 22.8369944215 -0.286282 1.903673 0.772192 0.556394 -0.252884 -2.570173 3.477019 2.529130 -2.202145 0.728968 -0.407551 0.249215 -2.646016 1.290765 -1.741286 0.784416 -3.180656 3.612979 -0.577507 -0.093145
75 39.7291723487 22.8369944215 -2.823091 1.115029 -0.853808 -0.011484 4.383989 3.446026 2.702786 -1.351347 -0.253774 -4.216452 -0.999940 3.223618 -1.229330 3.326123 0.130380 -0.481603 -0.392228 -1.234064 1.707460 3.088144
76 41.5146385379 22.8369944215 -0.615373 -0.270776 -1.714800 2.741734 0.169439 0.880540 -0.172159 3.218564 3.932042 -2.411555 2.262653 -1.617570 1.930619 0.272165 1.052312 1.527077 -1.929533 0.688872 -0.994688 0.969885
77 39.7228971097 22.8369944215 1.779558 4.423962 -1.038043 -1.209379 -0.157730 -2.106928 4.591335 3.007078 -1.586963 0.775251 2.617697 0.144100 3.002025 1.398529 -1.005433 -1.644862 -2.218855 3.175825 1.143362 -1.472277
78 58.4262296777 22.8369944215 3.592356 1.741994 1.333734 4.721805 -1.729597 -0.758797 0.255912 -0.912213 1.977724 -1.101553 -1.351388 0.276888 2.202832 -2.819467 3.002239 1.189635 -0.555058 1.214747 -0.568882 4.449652
79 55.2005103913 22.8369944215 0.865220 -1.562392 0.607073 -1.302155 3.324124 2.427255 -1.329301 -2.072664 4.363556 -2.015189 -1.633432 2.586670 1.393050 2.238691 0.433223 2.172074 -0.874327 -0.978154 -0.033756 0.650916
80 33.5076813856 22.8369944215 2.221533 0.249736 -1.388170 0.761792 -0.362747 -0.463236 -3.763722 -1.343561 3.710064 -1.778664 0.777536 0.223467 2.111856 -0.970400 -0.587590 -1.294421 -0.319523 2.227570 0.317520 0.713346
81 40.2611028881 22.8369944215 1.400111 2.403558 -0.137081 1.400327 -0.089776 -2.243168 1.931684 3.554573 -1.812321 0.037520 2.340121 1.296202 -0.078917 -0.230935 1.578741 -0.832847 0.412128 2.737250 0.692079 -0.067363
82 30.4224729714 22.8369944215 -0.761285 -1.030076 1.635138 -3.705478 -3.092736 -0.713164 0.511768 -4.289213 -0.394146 0.022181 -1.911060 -0.899481 1.193185 -2.782966 -1.876063 4.811571 2.793554 -0.481351 -1.699366 4.941764
