evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
6 28.8664874897 16.0844927825 -0.166667 -1.500000 4.166667 -1.166667 3.500000 -4.833333 1.833333 -2.166667 4.166667 -3.500000
7 25.2041827349 16.0844927825 -4.166667 -0.166667 1.166667 0.500000 -1.500000 3.500000 -0.166667 0.833333 -1.166667 -4.166667
8 22.2625365416 16.0844927825 -0.833333 -3.500000 -2.833333 4.500000 -0.833333 -3.500000 4.500000 -1.166667 -1.833333 3.833333
9 13.8395771012 13.8395771012 2.166667 -1.833333 -4.500000 2.166667 -3.500000 -2.833333 -1.500000 -1.500000 2.166667 -0.833333
10 17.7368821437 13.8395771012 -3.833333 0.833333 -4.833333 -3.833333 -3.833333 4.833333 3.500000 0.166667 3.166667 -0.166667
11 36.9198298804 13.8395771012 -3.166667 1.833333 0.833333 4.833333 -0.500000 0.833333 4.833333 2.166667 -3.500000 1.500000
12 101.1718010854 13.8395771012 -1.166667 4.500000 3.166667 -2.166667 4.833333 -2.166667 -4.166667 -3.166667 -2.833333 4.500000
13 75.6405951616 13.8395771012 4.500000 2.833333 1.833333 -2.833333 -1.166667 -3.166667 -0.500000 -2.833333 4.500000 -4.833333
14 16.2952853750 13.8395771012 -2.833333 -4.500000 -2.500000 0.833333 -2.833333 2.500000 2.833333 -0.500000 -4.166667 0.166667
15 31.7000322965 13.8395771012 1.166667 0.500000 4.500000 -4.166667 0.833333 -0.166667 1.500000 -0.166667 1.166667 4.833333
16 16.4355729344 13.8395771012 2.500000 -4.166667 -0.166667 2.500000 1.166667 1.833333 0.166667 -3.500000 -0.500000 -3.833333
17 17.5127452443 13.8395771012 4.166667 -4.833333 1.500000 1.166667 -2.166667 1.500000 0.500000 -1.833333 -3.166667 -2.166667
18 15.8815714920 13.8395771012 -2.500000 -2.166667 -2.166667 2.833333 2.166667 -1.166667 -3.833333 1.833333 0.166667 -2.833333
19 18.7684990313 13.8395771012 3.500000 3.166667 -0.833333 0.166667 2.833333 -0.833333 -0.833333 4.500000 -3.833333 -4.500000
20 57.9174272811 13.8395771012 -4.833333 -3.833333 -0.500000 -0.833333 3.833333 4.166667 3.833333 -4.166667 2.833333 -1.833333
21 48.1082726097 13.8395771012 0.833333 3.500000 -3.166667 3.833333 4.166667 1.166667 -3.166667 0.500000 -4.833333 2.166667
22 29.4223263948 13.8395771012 1.833333 4.833333 0.500000 1.833333 4.500000 -1.500000 -1.833333 3.166667 1.833333 0.500000
23 54.9583644049 13.8395771012 -2.166667 2.500000 3.500000 1.500000 -4.500000 0.166667 0.833333 -4.500000 1.500000 -1.166667
24 44.4956455480 13.8395771012 3.833333 -1.166667 2.500000 -3.500000 0.500000 4.500000 3.166667 3.833333 3.833333 3.166667
25 13.8031233543 13.8031233543 -3.500000 -2.500000 0.166667 -4.500000 2.500000 -4.500000 2.500000 1.500000 3.500000 3.500000
26 20.4367686184 13.8031233543 3.166667 -0.833333 -1.166667 3.500000 -4.833333 2.833333 2.166667 -2.500000 -0.166667 1.833333
27 21.1926967845 13.8031233543 -1.500000 2.166667 -3.833333 -0.166667 -2.500000 -1.833333 -4.500000 3.500000 2.500000 1.166667
28 25.4833404841 13.8031233543 0.166667 -0.500000 -1.500000 -3.166667 -0.166667 2.166667 -1.166667 4.166667 -4.500000 -1.500000
29 15.9941166495 13.8031233543 2.833333 1.500000 -4.166667 -0.500000 1.833333 -0.500000 -2.500000 2.833333 -1.500000 -2.500000
30 39.4500283739 13.8031233543 -1.833333 -3.166667 3.833333 -1.833333 1.500000 -2.500000 -2.833333 2.500000 -0.833333 2.833333
31 21.0962391586 13.8031233543 -1.298696 -1.811894 1.069898 -1.560413 0.804881 -2.559280 0.467979 -0.500628 2.213610 1.962654
32 17.8454210069 13.8031233543 3.307931 -3.713001 -2.186932 3.020585 -3.876149 0.646899 4.455346 -3.252241 -3.463965 -3.817465
33 29.0296565622 13.8031233543 4.037954 1.049349 4.629176 -1.025186 1.372820 2.816185 0.507249 -0.992460 -1.757355 -2.108893
34 17.8102172272 13.8031233543 1.092525 -0.275899 -1.750630 4.445033 2.173031 -3.366728 -1.652791 -0.795200 -0.140827 -3.700978
35 10.3240125046 10.3240125046 0.350288 0.907435 -1.359783 1.853887 -0.830985 -0.395365 0.975548 -3.181216 2.100781 -3.656850
36 10.4424164629 10.3240125046 0.069372 -3.153234 -1.734160 1.068756 -0.864440 0.015102 1.778537 0.025735 -2.470938 -1.992124
37 21.3132549955 10.3240125046 1.135528 2.980615 1.721802 0.748112 2.219317 1.642116 -2.518415 0.827291 -0.497233 -1.257057
38 14.2144425225 10.3240125046 0.642035 -1.385257 -1.090059 2.930132 -2.639573 -1.474719 2.657980 -3.163079 0.133116 0.640189
39 17.4082598405 10.3240125046 -0.348128 -0.124052 -3.253686 2.219126 0.025630 -3.283623 -2.011441 1.113387 0.325890 0.606039
40 13.9473380322 10.3240125046 0.623537 -3.278461 -2.792939 0.140285 -3.802146 0.422757 0.504040 0.701348 -1.621756 1.709040
41 19.3944894558 10.3240125046 1.090489 0.729546 1.639479 2.605852 -1.040710 0.883474 -2.198220 -1.368927 0.132205 2.913462
42 45.1208468379 10.3240125046 -2.942909 2.866120 -0.440592 4.390935 3.705028 -3.879291 3.968843 1.380602 -3.151532 2.806101
43 9.6722553288 9.6722553288 -0.049410 -0.531439 0.885756 1.649110 0.252272 0.598596 0.320403 -2.004188 0.174729 -1.597961
44 24.9731427611 9.6722553288 3.336196 2.318815 3.381802 -2.513680 1.676144 0.690058 1.461208 0.891679 -1.121602 -0.344876
45 16.8964911789 9.6722553288 -0.843374 0.909976 -3.450707 2.696127 0.004831 -1.213896 -2.461964 0.287755 0.656008 -1.809417
46 14.0990802248 9.6722553288 3.172655 0.890227 -0.456552 0.340554 -3.491240 1.580613 -2.015767 -0.295627 0.105016 1.942502
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 54.0857319521 54.0857319521 -1.166667 -3.833333 2.500000 -2.166667 0.500000 0.166667 1.833333 4.500000 -1.833333 -2.500000
2 27.2038563220 27.2038563220 -4.833333 -1.833333 -0.833333 0.166667 1.833333 2.166667 -0.166667 3.166667 -0.500000 -3.833333
3 33.4306783765 27.2038563220 -2.833333 -2.166667 3.166667 -3.500000 2.166667 1.500000 2.833333 0.833333 4.500000 2.500000
4 28.8442855620 27.2038563220 -3.833333 -4.833333 2.166667 2.500000 -2.833333 3.500000 2.166667 -2.500000 0.166667 -2.833333
5 74.2024998526 27.2038563220 -1.833333 0.500000 4.833333 3.833333 -3.833333 2.500000 3.833333 -1.166667 2.166667 -4.166667
6 209.6896589129 27.2038563220 3.833333 -1.500000 1.833333 -0.166667 4.833333 -2.833333 4.833333 -3.500000 2.500000 0.500000
7 18.7234500003 18.7234500003 -3.500000 3.166667 2.833333 -4.500000 -4.833333 4.166667 -1.500000 0.500000 3.500000 4.500000
8 12.4345265778 12.4345265778 -4.166667 -1.166667 -0.166667 -0.500000 -4.500000 -0.500000 3.166667 0.166667 0.500000 3.833333
9 52.7401056178 12.4345265778 4.500000 1.500000 4.166667 0.833333 -1.166667 0.833333 3.500000 -3.833333 -2.500000 -0.500000
10 41.3159491806 12.4345265778 3.500000 0.833333 -3.833333 -3.166667 -3.500000 -1.500000 -4.833333 -4.500000 -4.833333 -3.166667
11 105.2976382692 12.4345265778 -2.166667 -3.500000 -3.166667 1.166667 4.500000 -4.833333 -0.500000 1.500000 -3.833333 -2.166667
12 40.6109875327 12.4345265778 0.833333 3.833333 -2.500000 4.166667 -2.166667 -4.500000 0.500000 1.833333 2.833333 4.833333
13 86.2192372840 12.4345265778 2.500000 2.833333 0.166667 1.500000 -2.500000 -0.833333 -4.166667 4.166667 4.833333 1.833333
14 26.9591727562 12.4345265778 2.166667 -4.500000 -4.500000 4.833333 -4.166667 -0.166667 2.500000 -0.166667 -1.166667 3.166667
15 20.9104635933 12.4345265778 0.500000 1.166667 4.500000 -1.833333 1.166667 4.833333 0.166667 -3.166667 0.833333 1.166667
16 24.0815279999 12.4345265778 -0.500000 0.166667 -3.500000 0.500000 0.833333 2.833333 -3.166667 4.833333 1.833333 4.166667
17 42.0634628970 12.4345265778 -2.500000 1.833333 -0.500000 -0.833333 2.500000 0.500000 -3.500000 3.500000 3.833333 -0.833333
18 41.2617376544 12.4345265778 -3.166667 -4.166667 -4.833333 -1.500000 -0.833333 -2.500000 1.500000 2.833333 -3.166667 -3.500000
19 24.0150263799 12.4345265778 0.166667 -3.166667 -1.833333 -1.166667 -1.833333 1.166667 -2.166667 1.166667 -4.500000 -4.500000
20 58.7497521199 12.4345265778 1.833333 -2.500000 1.500000 -4.166667 3.500000 -1.833333 4.500000 -1.500000 -1.500000 -0.166667
21 173.2994133597 12.4345265778 4.833333 2.166667 -1.166667 3.166667 0.166667 -4.166667 -1.833333 3.833333 1.500000 -4.833333
22 22.4781175633 12.4345265778 -1.500000 4.833333 0.833333 1.833333 -0.500000 3.166667 -2.833333 -0.500000 3.166667 2.166667
23 79.5456501163 12.4345265778 1.500000 -0.833333 -2.833333 -2.833333 3.833333 -1.166667 0.833333 -4.833333 -2.166667 -1.500000
24 46.7516527671 12.4345265778 -0.833333 -0.166667 -4.166667 2.833333 -1.500000 -3.166667 4.166667 -4.166667 4.166667 0.166667
25 36.6899906063 12.4345265778 2.833333 4.166667 1.166667 3.500000 1.500000 -3.500000 -3.833333 -2.166667 1.166667 2.833333
26 26.9358114992 12.4345265778 1.166667 2.500000 0.500000 -3.833333 4.166667 3.833333 1.166667 2.500000 -0.166667 1.500000
27 22.2034153778 12.4345265778 -4.500000 3.500000 -2.166667 4.500000 -3.166667 1.833333 -2.500000 -2.833333 -4.166667 -1.166667
28 21.2062868887 12.4345265778 -0.166667 -2.833333 -1.500000 -4.833333 3.166667 4.500000 -1.166667 -1.833333 -0.833333 0.833333
29 108.5575504271 12.4345265778 3.166667 -0.500000 3.500000 -2.500000 2.833333 -3.833333 -0.833333 2.166667 -2.833333 -1.833333
30 41.8954130347 12.4345265778 4.166667 4.500000 3.833333 2.166667 -0.166667 -2.166667 -4.500000 -0.833333 -3.500000 3.500000
31 24.2064998345 12.4345265778 -0.099586 0.614826 0.983337 1.174266 0.202815 0.804738 -0.654509 -0.000378 -0.130594 -1.239898
32 31.3925756314 12.4345265778 -3.088375 -3.860815 -2.869733 -0.500009 0.621016 -0.719098 3.450989 0.011081 0.105753 -0.283737
33 24.5452231907 12.4345265778 -2.840216 -0.225733 -0.014241 1.050199 -0.821221 -1.473079 1.443929 2.533791 2.008093 -0.054321
34 32.3446583961 12.4345265778 -1.163853 -2.639357 -1.432175 -1.550129 0.796355 0.094821 0.065732 -0.012916 -2.951049 -3.477889
35 34.9098084000 12.4345265778 -1.274259 -1.596087 0.597148 -1.790175 0.782854 -0.715469 1.574258 2.170375 0.927597 -0.638590
36 33.8149323506 12.4345265778 -0.155563 0.912910 -2.661265 2.687272 1.424399 -3.562488 0.763516 0.278522 1.401145 1.185351
37 21.1265120380 12.4345265778 -3.465204 1.112601 1.429894 2.388691 -0.848066 4.600876 -0.538903 -0.933304 1.330588 -0.650186
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 45.4863067837 45.4863067837 -4.166667 -0.500000 -0.500000 2.500000 4.500000 0.500000 -1.500000 0.833333 4.500000 4.500000
2 43.7811028008 43.7811028008 0.500000 1.166667 -3.500000 -3.833333 -4.833333 2.500000 4.166667 -2.166667 1.833333 4.166667
3 178.6043074042 43.7811028008 -2.833333 -0.833333 4.500000 -1.500000 1.500000 0.833333 -1.166667 4.833333 4.166667 -0.833333
4 98.2555052262 43.7811028008 -4.500000 2.166667 0.833333 4.833333 4.166667 0.166667 3.833333 2.500000 1.166667 1.833333
5 203.7867912636 43.7811028008 -3.833333 -0.166667 4.833333 4.500000 -3.500000 -4.833333 -0.500000 1.500000 -0.166667 -3.500000
6 79.5933837995 43.7811028008 1.500000 3.833333 1.500000 -1.166667 -1.166667 -2.166667 -4.166667 -4.500000 1.500000 3.166667
7 25.7859933397 25.7859933397 -3.500000 -3.833333 -2.166667 -3.166667 -2.500000 1.166667 -2.166667 -0.833333 0.833333 2.166667
8 45.6062966566 25.7859933397 -1.166667 0.833333 0.500000 4.166667 0.833333 -3.833333 1.166667 1.833333 2.166667 0.500000
9 28.9206321282 25.7859933397 -2.500000 4.500000 1.833333 2.833333 3.833333 3.833333 -1.833333 -0.500000 3.500000 -2.500000
10 51.0366962844 25.7859933397 -4.833333 1.833333 -1.500000 0.833333 1.833333 -2.500000 3.500000 -3.500000 3.833333 3.500000
11 14.5689606719 14.5689606719 4.166667 -1.500000 -4.166667 3.500000 -2.166667 2.833333 0.500000 0.166667 -2.833333 -4.833333
12 38.5402963793 14.5689606719 0.166667 3.166667 -4.500000 -4.166667 3.500000 -0.833333 0.833333 1.166667 -4.500000 0.833333
13 420.0176263513 14.5689606719 -0.500000 -2.833333 3.833333 0.166667 2.500000 -3.166667 3.166667 2.833333 -3.500000 -3.833333
14 22.2182683708 14.5689606719 -2.166667 2.833333 -4.833333 1.833333 -3.166667 -0.166667 -3.500000 -2.833333 -4.166667 0.166667
15 26.5383127717 14.5689606719 1.166667 2.500000 -1.833333 2.166667 -0.166667 1.833333 -4.833333 -4.166667 0.166667 -4.500000
16 34.5150740558 14.5689606719 2.833333 -2.166667 1.166667 -1.833333 -3.833333 -0.500000 -4.500000 -3.166667 -3.166667 2.500000
17 54.2977938614 14.5689606719 3.166667 -3.500000 -2.500000 -4.833333 2.833333 1.500000 1.500000 -0.166667 2.500000 -3.166667
18 94.0721763674 14.5689606719 -3.166667 0.500000 4.166667 -3.500000 -0.833333 -4.166667 2.166667 -2.500000 -4.833333 -2.833333
19 34.6064939138 14.5689606719 0.833333 -2.500000 -0.833333 3.833333 -2.833333 -3.500000 -0.166667 3.500000 -0.500000 -1.500000
20 40.9414012837 14.5689606719 -1.500000 -1.833333 2.833333 -0.500000 3.166667 2.166667 4.500000 -4.833333 -1.833333 1.500000
21 44.8371753161 14.5689606719 3.500000 4.166667 2.500000 -2.833333 0.166667 -1.500000 1.833333 2.166667 0.500000 1.166667
22 22.9851445649 14.5689606719 3.833333 -4.166667 3.500000 0.500000 2.166667 -1.833333 -2.500000 3.166667 -0.833333 3.833333
23 33.9658096290 14.5689606719 -0.166667 0.166667 -0.166667 -4.500000 -4.166667 3.500000 -0.833333 3.833333 -2.166667 -1.166667
24 17.8823287386 14.5689606719 2.166667 -1.166667 -1.166667 -2.500000 -1.500000 4.833333 2.833333 0.500000 -3.833333 -0.500000
25 26.0780283904 14.5689606719 4.500000 -4.500000 3.166667 3.166667 0.500000 4.500000 -3.166667 -1.166667 4.833333 -4.166667
26 25.4430728879 14.5689606719 1.833333 3.500000 -2.833333 1.500000 -0.500000 4.166667 0.166667 -1.500000 2.833333 4.833333
27 56.3966266472 14.5689606719 -1.833333 -3.166667 0.166667 -0.833333 -1.833333 -4.500000 -3.833333 -3.833333 3.166667 -1.833333
28 31.7132672490 14.5689606719 2.500000 4.833333 -3.833333 -2.166667 -4.500000 -1.166667 4.833333 4.166667 -1.166667 2.833333
29 62.0767474138 14.5689606719 -0.833333 1.500000 2.166667 -0.166667 4.833333 -2.833333 -2.833333 -1.833333 -2.500000 -2.166667
30 7.6927756608 7.6927756608 4.833333 -4.833333 -3.166667 1.166667 1.166667 3.166667 2.500000 4.500000 -1.500000 -0.166667
31 17.0187104440 7.6927756608 0.426684 -0.578866 -2.158951 -1.315784 -1.484201 0.286030 2.609114 1.275173 -2.323828 -0.165241
32 24.2752436073 7.6927756608 1.940781 -1.240972 0.366217 -2.714525 0.229989 1.399888 1.782877 0.321659 -0.251791 4.144356
33 40.3881940626 7.6927756608 2.940796 -4.315172 2.562139 -3.342764 -2.241031 -0.537724 -2.628232 2.239902 -1.047917 1.427957
34 34.5035599827 7.6927756608 1.888520 4.648069 -0.211760 -1.490160 -2.224463 3.641743 -0.256402 -0.309809 2.664932 0.940584
35 22.0899558395 7.6927756608 -0.134455 -1.714401 0.352301 1.002743 1.236475 0.923860 -0.623295 -2.124117 -0.813371 -2.481081
36 18.8062072626 7.6927756608 0.159541 2.225850 -2.697000 1.812263 2.355442 3.092003 1.506517 -3.469156 -0.827874 -0.649696
37 15.7189191045 7.6927756608 3.138391 -2.599196 -1.920364 3.270129 -1.794662 2.409306 1.920009 2.551349 0.750621 -4.191897
38 16.4364381844 7.6927756608 0.397271 -0.619952 -3.467029 0.224931 0.032904 0.799631 1.945799 -0.165594 -2.503367 0.953366
39 37.1311689881 7.6927756608 2.600128 -0.808944 1.098390 -1.099561 -1.862721 3.019282 -1.338354 -2.024698 1.866789 0.026200
40 69.0084364918 7.6927756608 0.240929 2.764650 2.407382 1.757294 1.150014 3.017179 -4.166993 -2.289451 3.791877 -2.881957
41 6.9970923554 6.9970923554 3.353356 -3.079914 -1.586963 0.678380 -0.660211 2.343146 0.787787 1.459589 -0.903140 -0.884916
42 37.7109640958 6.9970923554 2.394581 1.472020 -1.105852 -3.449370 -2.231891 -1.539811 0.744885 1.231319 -3.819532 3.924860
43 37.5825941073 6.9970923554 -4.719664 4.447051 -0.938911 4.320019 0.745803 -1.644448 1.054349 -1.756593 4.407300 0.095697
44 32.4784018427 6.9970923554 4.469194 -4.886044 1.240763 -1.298973 0.720888 -2.861562 -1.901196 1.236035 -3.707024 4.612621
45 51.4449993054 6.9970923554 -0.041513 2.933073 1.821074 -1.643370 -0.190802 0.322338 -1.600939 -0.817438 0.261504 -0.072593
46 15.6432069595 6.9970923554 3.493601 0.721323 -1.861717 2.415494 -1.507298 3.162076 -0.824916 -0.125943 0.899388 -1.969614
47 27.5312430577 6.9970923554 -2.383170 0.688967 0.779376 3.557391 -0.372684 -0.455782 0.192201 0.694308 4.926152 -1.879920
48 20.6511769812 6.9970923554 2.575948 -0.542250 -2.022060 -1.975572 -1.030222 1.836785 0.160392 -0.822006 -3.418533 0.768624
49 36.5617821444 6.9970923554 -0.450087 1.001024 -1.384720 -1.742420 -3.314050 1.684993 -0.400985 -0.929934 3.094238 3.629791
50 17.5642874064 6.9970923554 1.689644 0.971695 -1.700654 -0.242049 -2.139385 2.375708 1.147357 0.791094 0.287824 -0.805503
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 21.0194609703 21.0194609703 2.833333 0.500000 -2.500000 3.166667 2.500000 -3.500000 3.166667 4.833333 -3.166667 -4.500000
2 88.4190472476 21.0194609703 -1.833333 1.833333 -0.833333 -3.166667 -4.833333 3.833333 -2.166667 1.833333 -0.833333 0.833333
3 159.2791798371 21.0194609703 -3.500000 -1.500000 3.833333 -0.166667 4.166667 0.833333 -2.500000 0.833333 -0.166667 -1.500000
4 240.7058857779 21.0194609703 -2.833333 -4.500000 -0.166667 -4.166667 4.833333 -3.833333 -3.500000 -0.500000 -1.833333 3.833333
5 15.9796313338 15.9796313338 1.166667 1.500000 1.500000 0.500000 -4.166667 -1.833333 -2.833333 3.500000 1.500000 1.500000
6 30.2150352496 15.9796313338 0.500000 3.166667 -3.833333 4.500000 -0.833333 1.833333 0.833333 -4.166667 4.500000 -1.833333
7 22.9460615809 15.9796313338 0.833333 0.833333 -1.166667 -1.833333 -2.500000 -4.166667 4.166667 4.166667 3.500000 -3.500000
8 174.7288027653 15.9796313338 -3.166667 -3.833333 -2.166667 -0.500000 -2.833333 0.166667 3.500000 -3.833333 -4.166667 -2.500000
9 18.4173111069 15.9796313338 1.833333 -3.500000 -4.833333 4.833333 -3.166667 -4.833333 1.166667 -0.833333 0.833333 2.500000
10 21.4232901961 15.9796313338 -2.500000 3.500000 1.166667 4.166667 -3.500000 -1.500000 3.833333 4.500000 -2.166667 -4.833333
11 41.0624573748 15.9796313338 -0.833333 -3.166667 0.166667 3.833333 1.833333 3.166667 -1.833333 -3.166667 1.833333 1.833333
12 183.2999750066 15.9796313338 -4.833333 -1.166667 0.833333 -3.833333 1.500000 1.500000 -1.500000 1.166667 4.833333 3.500000
13 433.6877908362 15.9796313338 -4.166667 -4.833333 4.500000 0.833333 2.166667 2.833333 2.833333 -2.833333 -1.166667 2.833333
14 54.4752250983 15.9796313338 3.166667 -2.500000 -2.833333 -1.166667 3.500000 -2.500000 4.500000 -1.500000 -4.500000 4.166667
15 77.0784185111 15.9796313338 -0.166667 -0.166667 -4.500000 -4.833333 0.833333 -1.166667 0.166667 0.166667 -4.833333 1.166667
16 26.1160897663 15.9796313338 -1.166667 1.166667 2.833333 2.166667 2.833333 -2.833333 1.500000 2.500000 2.833333 -0.166667
17 25.8671251172 15.9796313338 1.500000 -4.166667 -1.500000 -3.500000 4.500000 -0.500000 -0.500000 3.833333 3.166667 -3.166667
18 254.8468784487 15.9796313338 -4.500000 3.833333 0.500000 -2.166667 -0.500000 4.500000 -1.166667 1.500000 2.166667 2.166667
19 85.1436932496 15.9796313338 3.833333 -0.833333 -1.833333 -4.500000 0.500000 2.166667 -3.166667 -2.166667 -3.833333 -0.500000
20 70.4467793126 15.9796313338 4.166667 -2.833333 3.500000 2.833333 -1.166667 4.166667 1.833333 -1.833333 4.166667 -3.833333
21 12.2751636206 12.2751636206 2.166667 0.166667 3.166667 0.166667 -1.500000 -2.166667 2.166667 -0.166667 3.833333 0.166667
22 42.3285262943 12.2751636206 0.166667 -1.833333 2.166667 3.500000 -1.833333 2.500000 -4.500000 -4.833333 -3.500000 -1.166667
23 17.6600796461 12.2751636206 -0.500000 2.500000 -4.166667 -2.500000 -0.166667 -0.166667 -4.166667 2.833333 -1.500000 -2.833333
24 12.7326577106 12.2751636206 3.500000 2.166667 -0.500000 -0.833333 -2.166667 -3.166667 -0.833333 3.166667 2.500000 -2.166667
25 49.8831794248 12.2751636206 2.500000 2.833333 -3.500000 1.166667 -4.500000 3.500000 0.500000 -4.500000 -2.833333 -0.833333
26 52.9644527551 12.2751636206 4.500000 -2.166667 4.166667 1.833333 0.166667 -0.833333 -4.833333 0.500000 0.500000 4.500000
27 402.9024071356 12.2751636206 -3.833333 4.833333 4.833333 -1.500000 3.166667 -4.500000 -3.833333 -1.166667 1.166667 3.166667
28 73.6752956317 12.2751636206 -1.500000 -0.500000 2.500000 1.500000 1.166667 0.500000 4.833333 2.166667 -0.500000 0.500000
29 43.8379901759 12.2751636206 4.833333 4.166667 -3.166667 2.500000 -3.833333 1.166667 2.500000 -3.500000 0.166667 4.833333
30 365.8414621686 12.2751636206 -2.166667 4.500000 1.833333 -2.833333 3.833333 4.833333 -0.166667 -2.500000 -2.500000 -4.166667
31 9.5341237260 9.5341237260 0.079218 -0.874080 -0.359466 -1.624124 -1.649275 -0.559833 -0.748578 0.938343 4.302265 -1.305056
32 19.8448678104 9.5341237260 -1.671255 2.537221 -0.158471 -1.941112 -0.750732 -1.240773 1.504861 4.068082 1.144010 -3.472541
33 18.9917065792 9.5341237260 4.082963 -2.883600 -2.682147 -3.789501 -3.009554 -1.919356 1.377134 -2.388804 1.505860 3.845948
34 12.0132366077 9.5341237260 -0.117282 1.228317 -1.258008 1.073003 -2.164562 -0.755995 0.480592 0.384147 0.791578 -0.299906
